raw_name,canonical_name,method,confidence,source_url,timestamp
Orbiter,Orbiter,unmatched-new,0.0,https://www.ycombinator.com/companies/orbiter,2026-09-04T11:45:57.856252
Taiv,Taiv,unmatched-new,0.0,https://www.ycombinator.com/companies/taiv,2026-09-04T11:45:57.843246
Glisten AI,Glisten AI,unmatched-new,0.0,https://www.ycombinator.com/companies/glisten-ai,2026-09-04T11:45:57.884798
FitnessAI,FitnessAI,unmatched-new,0.0,https://www.ycombinator.com/companies/fitnessai,2026-09-04T11:45:57.814229
Nextmv,Nextmv,unmatched-new,0.0,https://www.ycombinator.com/companies/nextmv,2026-09-04T11:45:57.923424
Ardis AI,Ardis AI,unmatched-new,0.0,https://www.ycombinator.com/companies/ardis-ai,2026-09-04T11:45:57.891798
Replicate,Replicate,exact,100.0,https://www.ycombinator.com/companies/replicate,2026-09-04T11:45:57.964443
Perceptive Technologies,Perceptive Technologies,unmatched-new,0.0,https://www.ycombinator.com/companies/perceptive-technologies,2026-09-04T11:45:57.899118
Clayboard,Clayboard,unmatched-new,0.0,https://www.ycombinator.com/companies/clayboard,2026-09-04T11:45:57.991242
Aden,Aden,unmatched-new,0.0,https://www.ycombinator.com/companies/aden,2026-09-04T11:45:57.947429
Visual One,Visual One,unmatched-new,0.0,https://www.ycombinator.com/companies/visual-one,2026-09-04T11:45:57.999926
Operator.io,Operator.io,unmatched-new,0.0,https://www.ycombinator.com/companies/operatorio,2026-09-04T11:45:58.024452
Scout,Scout,unmatched-new,0.0,https://www.ycombinator.com/companies/scout,2026-09-04T11:45:58.048576
Turing Labs Inc.,Turing Labs Inc.,unmatched-new,0.0,https://www.ycombinator.com/companies/turing-labs-inc,2026-09-04T11:45:58.060582
QueryPie AI,QueryPie AI,unmatched-new,0.0,https://www.ycombinator.com/companies/querypie-ai,2026-09-04T11:45:58.085104
Kinter,Kinter,unmatched-new,0.0,https://www.ycombinator.com/companies/kinter,2026-09-04T11:45:58.102682
Dashworks,Dashworks,unmatched-new,0.0,https://www.ycombinator.com/companies/dashworks,2026-09-04T11:45:57.952432
Basedash,Basedash,unmatched-new,0.0,https://www.ycombinator.com/companies/basedash,2026-09-04T11:45:57.982239
Typedream,Typedream,unmatched-new,0.0,https://www.ycombinator.com/companies/typedream,2026-09-04T11:45:58.119741
Trident Bioscience,Trident Bioscience,unmatched-new,0.0,https://www.ycombinator.com/companies/trident-bioscience,2026-09-04T11:45:58.128741
Dropbase,Dropbase,unmatched-new,0.0,https://www.ycombinator.com/companies/dropbase,2026-09-04T11:45:58.116706
Photoroom,Photoroom,unmatched-new,0.0,https://www.ycombinator.com/companies/photoroom,2026-09-04T11:45:58.141744
Datasaur,Datasaur,unmatched-new,0.0,https://www.ycombinator.com/companies/datasaur,2026-09-04T11:45:57.946433
Modernbanc,Modernbanc,unmatched-new,0.0,https://www.ycombinator.com/companies/modernbanc,2026-09-04T11:45:58.144739
Skypher,Skypher,unmatched-new,0.0,https://www.ycombinator.com/companies/skypher,2026-09-04T11:45:58.172831
Recurrency,Recurrency,unmatched-new,0.0,https://www.ycombinator.com/companies/recurrency,2026-09-04T11:45:58.187835
PostEra,PostEra,unmatched-new,0.0,https://www.ycombinator.com/companies/postera,2026-09-04T11:45:58.201378
UrbanKisaan,UrbanKisaan,unmatched-new,0.0,https://www.ycombinator.com/companies/urbankisaan,2026-09-04T11:45:58.229625
DeepSource,DeepSource,unmatched-new,0.0,https://www.ycombinator.com/companies/deepsource,2026-09-04T11:45:58.207615
PillarPlus,PillarPlus,unmatched-new,0.0,https://www.ycombinator.com/companies/pillarplus,2026-09-04T11:45:58.238622
Ello,Ello,unmatched-new,0.0,https://www.ycombinator.com/companies/ello,2026-09-04T11:45:58.067101
SprintAI,SprintAI,unmatched-new,0.0,https://www.ycombinator.com/companies/sprintai,2026-09-04T11:45:58.248634
Zumo Labs,Zumo Labs,unmatched-new,0.0,https://www.ycombinator.com/companies/zumo-labs,2026-09-04T11:45:58.255631
adyn,adyn,unmatched-new,0.0,https://www.ycombinator.com/companies/adyn,2026-09-04T11:45:58.270148
Handoff,Handoff,unmatched-new,0.0,https://www.ycombinator.com/companies/handoff,2026-09-04T11:45:57.909115
Overfit,Overfit,unmatched-new,0.0,https://www.ycombinator.com/companies/overfit,2026-09-04T11:45:58.277149
BeGo,BeGo,unmatched-new,0.0,https://www.ycombinator.com/companies/be-go,2026-09-04T11:45:58.299682
Recall.ai,Recall.ai,unmatched-new,0.0,https://www.ycombinator.com/companies/recall-ai,2026-09-04T11:45:58.317085
Oda,Oda,unmatched-new,0.0,https://www.ycombinator.com/companies/oda,2026-09-04T11:45:58.288183
Atmo,Atmo,unmatched-new,0.0,https://www.ycombinator.com/companies/atmo,2026-09-04T11:45:58.330168
Airbyte,Airbyte,unmatched-new,0.0,https://www.ycombinator.com/companies/airbyte,2026-09-04T11:45:58.368795
Roboflow,Roboflow,unmatched-new,0.0,https://www.ycombinator.com/companies/roboflow,2026-09-04T11:45:58.418036
Tasker AI,Tasker AI,unmatched-new,0.0,https://www.ycombinator.com/companies/tasker-ai,2026-09-04T11:45:58.405920
Algen Biotechnologies,Algen Biotechnologies,unmatched-new,0.0,https://www.ycombinator.com/companies/algen-biotechnologies,2026-09-04T11:45:58.435047
Bandit ML,Bandit ML,unmatched-new,0.0,https://www.ycombinator.com/companies/bandit-ml,2026-09-04T11:45:58.453150
inFeedo AI,inFeedo AI,unmatched-new,0.0,https://www.ycombinator.com/companies/infeedo-ai,2026-09-04T11:45:58.452151
Blue Onion,Blue Onion,unmatched-new,0.0,https://www.ycombinator.com/companies/blue-onion,2026-09-04T11:45:58.472201
Legionfarm,Legionfarm,unmatched-new,0.0,https://www.ycombinator.com/companies/legionfarm,2026-09-04T11:45:58.433048
Directed Edge,Directed Edge,unmatched-new,0.0,https://www.ycombinator.com/companies/directed-edge,2026-09-04T11:45:54.809678
Kernal Biologics,Kernal Biologics,unmatched-new,0.0,https://www.ycombinator.com/companies/kernal-biologics,2026-09-04T11:45:58.509745
Shuttle,Shuttle,unmatched-new,0.0,https://www.ycombinator.com/companies/shuttle,2026-09-04T11:45:58.486224
Omni,Omni,unmatched-new,0.0,https://www.ycombinator.com/companies/omni,2026-09-04T11:45:58.543025
CoreCare,CoreCare,unmatched-new,0.0,https://www.ycombinator.com/companies/corecare,2026-09-04T11:45:58.559256
Blissway,Blissway,unmatched-new,0.0,https://www.ycombinator.com/companies/blissway,2026-09-04T11:45:58.570252
Atomic,Atomic,unmatched-new,0.0,https://www.ycombinator.com/companies/atomic,2026-09-04T11:45:58.585346
Hypotenuse AI,Hypotenuse AI,unmatched-new,0.0,https://www.ycombinator.com/companies/hypotenuse-ai,2026-09-04T11:45:58.493226
Hyper Online,Hyper Online,unmatched-new,0.0,https://www.ycombinator.com/companies/hyper-online,2026-09-04T11:45:58.618863
Nextera Robotics | DIDGE.ai,Nextera Robotics | DIDGE.ai,unmatched-new,0.0,https://www.ycombinator.com/companies/nextera-robotics-didgeai,2026-09-04T11:45:58.622862
Intelligent,Intelligent,unmatched-new,0.0,https://www.ycombinator.com/companies/intelligent,2026-09-04T11:45:58.650867
Cohere,Cohere,exact,100.0,https://www.ycombinator.com/companies/cohere,2026-09-04T11:45:58.653871
Aquarium Learning,Aquarium Learning,unmatched-new,0.0,https://www.ycombinator.com/companies/aquarium-learning,2026-09-04T11:45:58.635860
Dataland,Dataland,unmatched-new,0.0,https://www.ycombinator.com/companies/dataland,2026-09-04T11:45:58.686265
BIK,BIK,unmatched-new,0.0,https://www.ycombinator.com/companies/bik,2026-09-04T11:45:58.633860
Mito,Mito,unmatched-new,0.0,https://www.ycombinator.com/companies/mito,2026-09-04T11:45:58.702247
AI.Fashion,AI.Fashion,unmatched-new,0.0,https://www.ycombinator.com/companies/ai-fashion,2026-09-04T11:45:58.721780
Draftwise,Draftwise,unmatched-new,0.0,https://www.ycombinator.com/companies/draftwise,2026-09-04T11:45:58.712781
Glimpse,Glimpse,unmatched-new,0.0,https://www.ycombinator.com/companies/glimpse-2,2026-09-04T11:45:58.734780
Fieldguide,Fieldguide,unmatched-new,0.0,https://www.ycombinator.com/companies/fieldguide,2026-09-04T11:45:58.778820
"Warmly,","Warmly,",unmatched-new,0.0,https://www.ycombinator.com/companies/warmly,2026-09-04T11:45:58.754800
Clau,Clau,unmatched-new,0.0,https://www.ycombinator.com/companies/clau,2026-09-04T11:45:58.808650
Quell,Quell,unmatched-new,0.0,https://www.ycombinator.com/companies/quell,2026-09-04T11:45:58.815650
Degrees of Freedom,Degrees of Freedom,unmatched-new,0.0,https://www.ycombinator.com/companies/degrees-of-freedom,2026-09-04T11:45:58.826652
Datafold,Datafold,unmatched-new,0.0,https://www.ycombinator.com/companies/datafold,2026-09-04T11:45:58.466848
cloud humans,cloud humans,unmatched-new,0.0,https://www.ycombinator.com/companies/cloud-humans,2026-09-04T11:45:58.838652
Heron Data,Heron Data,unmatched-new,0.0,https://www.ycombinator.com/companies/heron-data,2026-09-04T11:45:58.813650
Taktile,Taktile,unmatched-new,0.0,https://www.ycombinator.com/companies/taktile,2026-09-04T11:45:58.695921
Humaans,Humaans,unmatched-new,0.0,https://www.ycombinator.com/companies/humaans,2026-09-04T11:45:58.887217
Quadrant Eye,Quadrant Eye,unmatched-new,0.0,https://www.ycombinator.com/companies/quadrant-eye,2026-09-04T11:45:58.904465
SBX Robotics,SBX Robotics,unmatched-new,0.0,https://www.ycombinator.com/companies/sbx-robotics,2026-09-04T11:45:58.916471
RocketSDR,RocketSDR,unmatched-new,0.0,https://www.ycombinator.com/companies/rocketsdr,2026-09-04T11:45:58.889213
authzed,authzed,unmatched-new,0.0,https://www.ycombinator.com/companies/authzed,2026-09-04T11:45:58.869181
Flux Auto,Flux Auto,unmatched-new,0.0,https://www.ycombinator.com/companies/flux-auto,2026-09-04T11:45:58.979535
Avocado,Avocado,unmatched-new,0.0,https://www.ycombinator.com/companies/avocado,2026-09-04T11:45:58.995545
arnata,arnata,unmatched-new,0.0,https://www.ycombinator.com/companies/arnata,2026-09-04T11:45:58.930245
Pragmatic Leaders (Ankai Inc),Pragmatic Leaders (Ankai Inc),unmatched-new,0.0,https://www.ycombinator.com/companies/pragmatic-leaders-ankai-inc,2026-09-04T11:45:59.001057
Encord,Encord,unmatched-new,0.0,https://www.ycombinator.com/companies/encord,2026-09-04T11:45:59.011745
Sivo,Sivo,unmatched-new,0.0,https://www.ycombinator.com/companies/sivo,2026-09-04T11:45:59.062092
HyperGlue,HyperGlue,unmatched-new,0.0,https://www.ycombinator.com/companies/hyperglue,2026-09-04T11:45:59.057089
Cyble,Cyble,unmatched-new,0.0,https://www.ycombinator.com/companies/cyble,2026-09-04T11:45:59.070258
Version Story Compare,Version Story Compare,unmatched-new,0.0,https://www.ycombinator.com/companies/version-story-compare,2026-09-04T11:45:59.100795
Atomic Industries,Atomic Industries,unmatched-new,0.0,https://www.ycombinator.com/companies/atomic-industries,2026-09-04T11:45:58.873182
Supadock,Supadock,unmatched-new,0.0,https://www.ycombinator.com/companies/supadock,2026-09-04T11:45:59.077256
Parsagon,Parsagon,unmatched-new,0.0,https://www.ycombinator.com/companies/parsagon,2026-09-04T11:45:59.150777
Promoted.ai,Promoted.ai,unmatched-new,0.0,https://www.ycombinator.com/companies/promoted,2026-09-04T11:45:59.113708
Alinea,Alinea,unmatched-new,0.0,https://www.ycombinator.com/companies/alinea,2026-09-04T11:45:59.165264
Vapi,Vapi,unmatched-new,0.0,https://www.ycombinator.com/companies/vapi,2026-09-04T11:45:59.190445
Emerge Tools,Emerge Tools,unmatched-new,0.0,https://www.ycombinator.com/companies/emerge-tools,2026-09-04T11:45:59.127715
Mindee,Mindee,unmatched-new,0.0,https://www.ycombinator.com/companies/mindee,2026-09-04T11:45:59.220170
Quadrant Health,Quadrant Health,unmatched-new,0.0,https://www.ycombinator.com/companies/quadrant-health,2026-09-04T11:45:59.209272
Popl,Popl,unmatched-new,0.0,https://www.ycombinator.com/companies/popl,2026-09-04T11:45:59.242090
Pangea.app,Pangea.app,unmatched-new,0.0,https://www.ycombinator.com/companies/pangea-app,2026-09-04T11:45:59.228238
Fathom,Fathom,unmatched-new,0.0,https://www.ycombinator.com/companies/fathom,2026-09-04T11:45:59.253107
True3D,True3D,unmatched-new,0.0,https://www.ycombinator.com/companies/true3d,2026-09-04T11:45:59.268627
FirstSupport.ai,FirstSupport.ai,unmatched-new,0.0,https://www.ycombinator.com/companies/firstsupport-ai,2026-09-04T11:45:59.296159
LiveFlow,LiveFlow,unmatched-new,0.0,https://www.ycombinator.com/companies/liveflow,2026-09-04T11:45:59.301167
Rinsed,Rinsed,unmatched-new,0.0,https://www.ycombinator.com/companies/rinsed,2026-09-04T11:45:59.312090
Invoid,Invoid,unmatched-new,0.0,https://www.ycombinator.com/companies/invoid,2026-09-04T11:45:59.319398
Datrics,Datrics,unmatched-new,0.0,https://www.ycombinator.com/companies/datrics,2026-09-04T11:45:59.328710
Expent Inc,Expent Inc,unmatched-new,0.0,https://www.ycombinator.com/companies/expent-inc,2026-09-04T11:45:59.083259
Pomello,Pomello,unmatched-new,0.0,https://www.ycombinator.com/companies/pomello,2026-09-04T11:45:54.836687
Tractian,Tractian,unmatched-new,0.0,https://www.ycombinator.com/companies/tractian,2026-09-04T11:45:59.357279
Nimbus,Nimbus,unmatched-new,0.0,https://www.ycombinator.com/companies/nimbus-3,2026-09-04T11:45:59.338281
Platypus,Platypus,unmatched-new,0.0,https://www.ycombinator.com/companies/platypus,2026-09-04T11:45:59.392728
Milk Video,Milk Video,unmatched-new,0.0,https://www.ycombinator.com/companies/milk-video,2026-09-04T11:45:59.406257
InpharmD,InpharmD,unmatched-new,0.0,https://www.ycombinator.com/companies/inpharmd,2026-09-04T11:45:59.452408
Enable Us,Enable Us,unmatched-new,0.0,https://www.ycombinator.com/companies/enable-us,2026-09-04T11:45:59.372281
Tint,Tint,unmatched-new,0.0,https://www.ycombinator.com/companies/tint,2026-09-04T11:45:59.462417
Simplify,Simplify,unmatched-new,0.0,https://www.ycombinator.com/companies/simplify,2026-09-04T11:45:59.467924
unSurvey,unSurvey,unmatched-new,0.0,https://www.ycombinator.com/companies/unsurvey,2026-09-04T11:45:59.473869
Reclaim Protocol,Reclaim Protocol,unmatched-new,0.0,https://www.ycombinator.com/companies/reclaim-protocol,2026-09-04T11:45:59.507598
Biodock,Biodock,unmatched-new,0.0,https://www.ycombinator.com/companies/biodock,2026-09-04T11:45:59.522599
TaoFi,TaoFi,unmatched-new,0.0,https://www.ycombinator.com/companies/taofi,2026-09-04T11:45:59.504599
Compose.ai,Compose.ai,unmatched-new,0.0,https://www.ycombinator.com/companies/compose-ai,2026-09-04T11:45:59.548693
Lamar Health,Lamar Health,unmatched-new,0.0,https://www.ycombinator.com/companies/lamar-health,2026-09-04T11:45:59.560677
ZOKO,ZOKO,unmatched-new,0.0,https://www.ycombinator.com/companies/zoko,2026-09-04T11:45:59.479879
Venu AI,Venu AI,unmatched-new,0.0,https://www.ycombinator.com/companies/venu-ai,2026-09-04T11:45:59.535598
Codeball,Codeball,unmatched-new,0.0,https://www.ycombinator.com/companies/codeball,2026-09-04T11:45:59.589919
Dataherald,Dataherald,unmatched-new,0.0,https://www.ycombinator.com/companies/dataherald,2026-09-04T11:45:59.602443
Rejoy Health,Rejoy Health,unmatched-new,0.0,https://www.ycombinator.com/companies/rejoy-health,2026-09-04T11:45:59.612595
Spline,Spline,unmatched-new,0.0,https://www.ycombinator.com/companies/spline,2026-09-04T11:45:59.656725
BusinessOnBot,BusinessOnBot,unmatched-new,0.0,https://www.ycombinator.com/companies/businessonbot,2026-09-04T11:45:59.671343
Friz,Friz,unmatched-new,0.0,https://www.ycombinator.com/companies/friz,2026-09-04T11:45:59.698322
Mystic,Mystic,unmatched-new,0.0,https://www.ycombinator.com/companies/mystic,2026-09-04T11:45:59.713553
Gigs,Gigs,unmatched-new,0.0,https://www.ycombinator.com/companies/gigs,2026-09-04T11:45:59.676264
MarqVision,MarqVision,unmatched-new,0.0,https://www.ycombinator.com/companies/marqvision,2026-09-04T11:45:59.741556
Fountain9,Fountain9,unmatched-new,0.0,https://www.ycombinator.com/companies/fountain9,2026-09-04T11:45:58.980538
Navattic,Navattic,unmatched-new,0.0,https://www.ycombinator.com/companies/navattic,2026-09-04T11:45:59.728553
Routine,Routine,unmatched-new,0.0,https://www.ycombinator.com/companies/routine,2026-09-04T11:45:59.748551
PowerX,PowerX,unmatched-new,0.0,https://www.ycombinator.com/companies/powerx,2026-09-04T11:45:58.354791
D-ID,D-ID,unmatched-new,0.0,https://www.ycombinator.com/companies/d-id,2026-09-04T11:45:56.050719
PipeBio,PipeBio,unmatched-new,0.0,https://www.ycombinator.com/companies/pipebio,2026-09-04T11:45:59.819615
AXAR AI,AXAR AI,unmatched-new,0.0,https://www.ycombinator.com/companies/axar-ai,2026-09-04T11:45:59.850346
Waydev,Waydev,unmatched-new,0.0,https://www.ycombinator.com/companies/waydev,2026-09-04T11:45:59.800966
Treinta,Treinta,unmatched-new,0.0,https://www.ycombinator.com/companies/treinta,2026-09-04T11:45:59.640599
Humance,Humance,unmatched-new,0.0,https://www.ycombinator.com/companies/humance,2026-09-04T11:45:59.898166
Journey,Journey,unmatched-new,0.0,https://www.ycombinator.com/companies/journey,2026-09-04T11:45:59.937267
Ollama,Ollama,unmatched-new,0.0,https://www.ycombinator.com/companies/ollama,2026-09-04T11:45:59.938266
Openlayer,Openlayer,unmatched-new,0.0,https://www.ycombinator.com/companies/openlayer,2026-09-04T11:45:59.951283
Slope,Slope,unmatched-new,0.0,https://www.ycombinator.com/companies/slope,2026-09-04T11:45:59.954265
Vogent,Vogent,unmatched-new,0.0,https://www.ycombinator.com/companies/vogent,2026-09-04T11:45:58.968260
Legion Health,Legion Health,unmatched-new,0.0,https://www.ycombinator.com/companies/legion-health,2026-09-04T11:45:59.990569
Serif Health,Serif Health,unmatched-new,0.0,https://www.ycombinator.com/companies/serif-health,2026-09-04T11:46:00.014515
Superwall,Superwall,unmatched-new,0.0,https://www.ycombinator.com/companies/staffbar,2026-09-04T11:46:00.028532
Pibit.ai,Pibit.ai,unmatched-new,0.0,https://www.ycombinator.com/companies/pibit-ai,2026-09-04T11:45:58.952252
Abstra,Abstra,unmatched-new,0.0,https://www.ycombinator.com/companies/abstra,2026-09-04T11:46:00.047075
Mindstate Design Labs,Mindstate Design Labs,unmatched-new,0.0,https://www.ycombinator.com/companies/mindstate-design-labs,2026-09-04T11:46:00.030028
MindPortal,MindPortal,unmatched-new,0.0,https://www.ycombinator.com/companies/mindportal,2026-09-04T11:45:59.755658
Replo,Replo,unmatched-new,0.0,https://www.ycombinator.com/companies/replo,2026-09-04T11:46:00.100645
Concord Materials,Concord Materials,unmatched-new,0.0,https://www.ycombinator.com/companies/concord-materials,2026-09-04T11:46:00.105644
Jestor,Jestor,unmatched-new,0.0,https://www.ycombinator.com/companies/jestor,2026-09-04T11:46:00.079049
Kalam Labs,Kalam Labs,unmatched-new,0.0,https://www.ycombinator.com/companies/kalam-labs,2026-09-04T11:46:00.127900
Coulomb AI,Coulomb AI,unmatched-new,0.0,https://www.ycombinator.com/companies/coulomb-ai,2026-09-04T11:46:00.156871
Tensil,Tensil,unmatched-new,0.0,https://www.ycombinator.com/companies/tensil,2026-09-04T11:45:57.606947
FirstQuadrant,FirstQuadrant,unmatched-new,0.0,https://www.ycombinator.com/companies/firstquadrant,2026-09-04T11:46:00.103667
MTailor,MTailor,unmatched-new,0.0,https://www.ycombinator.com/companies/mtailor,2026-09-04T11:45:54.825680
